Statement,Header,Field Name,Field Value
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 1, 2025 - December 31, 2025"
Statement,Data,WhenGenerated,"2026-05-21, 08:29:43 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,Jane Doe
Account Information,Data,Account,U00000001
Account Information,Data,Master Name,Example Introducing Broker Ltd
Account Information,Data,Account Type,Broker Client
Account Information,Data,Customer Type,Individual
Account Information,Data,Account Capabilities,Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,0,1596.7081871,0,1596.7081871,1596.7081871
Net Asset Value,Data,Stock,0,85400.65,0,85400.65,85400.65
Net Asset Value,Data,Dividend Accruals,0,20.74,0,20.74,20.74
Net Asset Value,Data,Total,0,87018.0981871,0,87018.0981871,87018.0981871
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,47.041460811%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,0
Change in NAV,Data,Mark-to-Market,24772.16749827
Change in NAV,Data,Deposits & Withdrawals,25870.02
Change in NAV,Data,Position Transfers,36165.49
Change in NAV,Data,Dividends,503.13
Change in NAV,Data,Withholding Tax,-99.7
Change in NAV,Data,Change in Dividend Accruals,20.74
Change in NAV,Data,Interest,-0.78
Change in NAV,Data,Commissions,-212.96929396
Change in NAV,Data,Ending Value,87018.0981871
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Open Positions,Data,Summary,Stocks,USD,TSLA,7,1,238.815142857,1671.706,449.72,3148.04,1476.334,
Open Positions,Data,Summary,Stocks,USD,TSM,37.7323,1,200.738888035,7574.339945,303.89,11466.47,3892.130055,
Open Positions,Data,Summary,Stocks,USD,UNH,5.0594,1,293.272477567,1483.782773,330.11,1670.16,186.377228,
Open Positions,Data,Summary,Stocks,USD,VRT,12,1,165.6175,1987.41,162.01,1944.12,-43.29,
Open Positions,Data,Summary,Stocks,USD,ZIM,88.5505,1,17.889200603,1584.097658,21.23,1879.93,295.832342,
Open Positions,Total,,Stocks,USD,,,,,53420.375779,,85400.65,31980.274223,
Net Stock Position Summary,Header,Asset Category,Currency,Symbol,Description,Shares at IB,Shares Borrowed,Shares Lent,Net Shares
Net Stock Position Summary,Data,Stocks,USD,ADBE,ADOBE INC,5,0,0,5
Net Stock Position Summary,Data,Stocks,USD,AMD,ADVANCED MICRO DEVICES,15,0,0,15
Net Stock Position Summary,Data,Stocks,USD,AMZN,AMAZON.COM INC,5,0,0,5
Net Stock Position Summary,Data,Stocks,USD,AVGO,BROADCOM INC,7,0,0,7
Net Stock Position Summary,Data,Stocks,USD,GOOGL,ALPHABET INC-CL A,40.068,0,0,40.068
Net Stock Position Summary,Data,Stocks,USD,IYW,ISHARES USTECHNOLOGY ETF,5,0,0,5
Net Stock Position Summary,Data,Stocks,USD,META,META PLATFORMS INC-CLASS A,6,0,0,6
Net Stock Position Summary,Data,Stocks,USD,MSFT,MICROSOFT CORP,15.0437,0,0,15.0437
Net Stock Position Summary,Data,Stocks,USD,NVDA,NVIDIA CORP,140.0074,0,0,140.0074
Net Stock Position Summary,Data,Stocks,USD,PLTR,PALANTIR TECHNOLOGIES INC-A,33,0,0,33
Net Stock Position Summary,Data,Stocks,USD,TSLA,TESLA INC,7,0,0,7
Net Stock Position Summary,Data,Stocks,USD,TSM,TAIWAN SEMICONDUCTOR-SP ADR,37.7323,0,0,37.7323
Net Stock Position Summary,Data,Stocks,USD,UNH,UNITEDHEALTH GROUP INC,5.0594,0,0,5.0594
Net Stock Position Summary,Data,Stocks,USD,VRT,VERTIV HOLDINGS CO-A,12,0,0,12
Net Stock Position Summary,Data,Stocks,USD,ZIM,ZIM INTEGRATED SHIPPING SERV,88.5505,0,0,88.5505
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,ADBE,"2025-10-17, 10:30:53",3,331.28,333.26,-993.84,-2.5,996.34,0,5.94,O
Trades,Data,Order,Stocks,USD,ADBE,"2025-10-29, 10:57:04",2,341.33,337.86,-682.66,-2.5,685.16,0,-6.94,O
Trades,SubTotal,,Stocks,USD,ADBE,,5,,,-1676.5,-5,1681.5,0,-1,
Trades,Data,Order,Stocks,USD,AMD,"2025-04-03, 15:35:03",10,94.126,93.8,-941.26,-2.5,943.76,0,-3.26,O
Trades,Data,Order,Stocks,USD,AMD,"2025-11-06, 11:05:13",2,238.75,237.7,-477.5,-2.5,480,0,-2.1,O
Trades,Data,Order,Stocks,USD,AMD,"2025-12-12, 10:33:43",3,214.59,210.78,-643.77,-2.5,646.27,0,-11.43,O
Trades,SubTotal,,Stocks,USD,AMD,,15,,,-2062.53,-7.5,2070.03,0,-16.79,
Trades,Data,Order,Stocks,USD,AMZN,"2025-11-18, 14:04:58",3,224.23,222.55,-672.69,-2.5,675.19,0,-5.04,O
Trades,Data,Order,Stocks,USD,AMZN,"2025-12-12, 10:51:26",2,227.06,226.19,-454.12,-2.5,456.62,0,-1.74,O
Trades,SubTotal,,Stocks,USD,AMZN,,5,,,-1126.81,-5,1131.81,0,-6.78,
Trades,Data,Order,Stocks,USD,AVGO,"2025-12-12, 10:33:27",5,364.77,359.93,-1823.85,-2.5,1826.35,0,-24.2,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-12-15, 13:30:44",1,339.544,339.81,-339.544,-2.5,342.044,0,0.266,O
Trades,Data,Order,Stocks,USD,AVGO,"2025-12-17, 13:40:55",1,322.07,326.02,-322.07,-2.5,324.57,0,3.95,O
Trades,SubTotal,,Stocks,USD,AVGO,,7,,,-2485.464,-7.5,2492.964,0,-19.984,
Trades,Data,Order,Stocks,USD,GOOGL,"2025-03-10, 12:27:00",3,165.465,165.87,-496.395,-2.5,498.895,0,1.215,O
Trades,Data,Order,Stocks,USD,GOOGL,"2025-03-18, 09:30:00",4,163.6,160.67,-654.4,-2.5,656.9,0,-11.72,O
Trades,Data,Order,Stocks,USD,GOOGL,"2025-05-12, 00:25:42",11,155.39,158.46,-1709.29,-2.5,1711.79,0,33.77,O
Trades,Data,Order,Stocks,USD,GOOGL,"2025-06-17, 09:34:38",0.0223,175.95,175.95,-3.923685,-2.5,6.423685,0,0,O;R
Trades,Data,Order,Stocks,USD,GOOGL,"2025-06-23, 14:36:26",5,163.915,165.19,-819.575,-2.5,822.075,0,6.375,O
Trades,Data,Order,Stocks,USD,GOOGL,"2025-07-21, 09:30:01",10,186.31,190.1,-1863.1,-2.5,1865.6,0,37.9,O
Trades,Data,Order,Stocks,USD,GOOGL,"2025-09-16, 09:34:49",0.025,251.94,251.16,-6.2985,-2.5,8.7985,0,-0.0195,O;R
Trades,Data,Order,Stocks,USD,GOOGL,"2025-12-16, 09:30:01",0.0207,304.27,306.57,-6.298389,-2.5,8.798389,0,0.0476,O;R
Trades,SubTotal,,Stocks,USD,GOOGL,,33.068,,,-5559.280574,-20,5579.280574,0,67.5681,
Trades,Data,Order,Stocks,USD,IYW,"2025-12-17, 13:39:41",-5,194.115,193,970.575,-2.5,-651.55,316.525,5.575,C
Trades,SubTotal,,Stocks,USD,IYW,,-5,,,970.575,-2.5,-651.55,316.525,5.575,
Trades,Data,Order,Stocks,USD,META,"2025-10-17, 10:28:09",1.5,714.663333333,716.915,-1071.995,-2.5,1074.495,0,3.3775,O;P
Trades,Data,Order,Stocks,USD,META,"2025-10-30, 09:23:32",2,673.79,666.47,-1347.58,-2.5,1350.08,0,-14.64,O
Trades,Data,Order,Stocks,USD,META,"2025-11-18, 08:45:30",1,592.84,597.69,-592.84,-2.5,595.34,0,4.85,O
Trades,Data,Order,Stocks,USD,META,"2025-12-12, 10:35:45",1.5,645.213333333,644.23,-967.82,-2.5,970.32,0,-1.475,O;P
Trades,SubTotal,,Stocks,USD,META,,6,,,-3980.235,-10,3990.235,0,-7.8875,
Trades,Data,Order,Stocks,USD,MSFT,"2025-06-16, 09:30:02",0.013,475,479.14,-6.175,-2.5,8.675,0,0.0538,O;R
Trades,Data,Order,Stocks,USD,MSFT,"2025-09-12, 09:33:27",0.0123,505.21,509.9,-6.214083,-2.5,8.714083,0,0.0577,O;R
Trades,Data,Order,Stocks,USD,MSFT,"2025-11-06, 11:10:53",2,496.82,497.1,-993.64,-2.5,996.14,0,0.56,O
Trades,Data,Order,Stocks,USD,MSFT,"2025-11-18, 11:49:33",1,491.34,493.79,-491.34,-2.5,493.84,0,2.45,O
Trades,Data,Order,Stocks,USD,MSFT,"2025-12-12, 09:34:29",0.0184,481.33,478.53,-8.856472,-2.5,11.356472,0,-0.0515,O;R
Trades,Data,Order,Stocks,USD,MSFT,"2025-12-12, 10:50:44",2,479.83,478.53,-959.66,-2.5,962.16,0,-2.6,O
Trades,SubTotal,,Stocks,USD,MSFT,,5.0437,,,-2465.885555,-15,2480.885555,0,0.47,
Trades,Data,Order,Stocks,USD,NVDA,"2025-04-03, 09:30:01",0.0074,103.51,101.8,-0.765974,-2.5,3.265974,0,-0.0127,O;R
Trades,Data,Order,Stocks,USD,NVDA,"2025-05-12, 00:28:19",5,119.9,123,-599.5,-2.5,602,0,15.5,O
Trades,Data,Order,Stocks,USD,NVDA,"2025-05-28, 20:00:00",15,142,139.19,-2130,-2.5,2132.5,0,-42.15,O
Trades,Data,Order,Stocks,USD,NVDA,"2025-11-04, 15:26:35",1,199.4783,198.69,-199.4783,-2.5,201.9783,0,-0.7883,O
Trades,Data,Order,Stocks,USD,NVDA,"2025-11-07, 11:57:41",2,179.95,188.15,-359.9,-2.5,362.4,0,16.4,O
Trades,Data,Order,Stocks,USD,NVDA,"2025-12-12, 10:32:01",5,179.48,175.02,-897.4,-2.5,899.9,0,-22.3,O
Trades,Data,Order,Stocks,USD,NVDA,"2025-12-17, 12:28:49",2,171.41,170.94,-342.82,-2.5,345.32,0,-0.94,O
Trades,SubTotal,,Stocks,USD,NVDA,,30.0074,,,-4529.864274,-17.5,4547.364274,0,-34.291,
Trades,Data,Order,Stocks,USD,PLTR,"2025-03-03, 14:06:47",10,86.95,83.42,-869.5,-2.5,872,0,-35.3,O
Trades,Data,Order,Stocks,USD,PLTR,"2025-03-10, 14:07:03",5,75,76.38,-375,-2.5,377.5,0,6.9,O
Trades,Data,Order,Stocks,USD,PLTR,"2025-08-19, 15:06:17",3,157.26,157.75,-471.78,-2.5,474.28,0,1.47,O
Trades,Data,Order,Stocks,USD,PLTR,"2025-11-04, 12:54:39",2,193.28,190.74,-386.56,-2.5,389.06,0,-5.08,O
Trades,Data,Order,Stocks,USD,PLTR,"2025-11-06, 11:06:07",3,180.59,175.05,-541.77,-2.5,544.27,0,-16.62,O
Trades,SubTotal,,Stocks,USD,PLTR,,23,,,-2644.61,-12.5,2657.11,0,-48.63,
Trades,Data,Order,Stocks,USD,SMH,"2025-05-28, 20:00:00",-9,248.1,244.08,2232.9,-2.5,-1833.75,396.65,36.18,C
Trades,Data,Order,Stocks,USD,SMH,"2025-12-12, 10:31:22",-10,359.17,354.12,3591.7,-2.5,-2309.07,1280.13,50.5,C
Trades,SubTotal,,Stocks,USD,SMH,,-19,,,5824.6,-5,-4142.82,1676.78,86.68,
Trades,Data,Order,Stocks,USD,SOFI,"2025-05-14, 15:16:11",-20,14.095,14.03,281.9,-2.5,-311.8,-32.4,1.3,C
Trades,SubTotal,,Stocks,USD,SOFI,,-20,,,281.9,-2.5,-311.8,-32.4,1.3,
Trades,Data,Order,Stocks,USD,TSLA,"2025-07-24, 15:01:19",2,304.778,305.3,-609.556,-2.5,612.056,0,1.044,O
Trades,SubTotal,,Stocks,USD,TSLA,,2,,,-609.556,-2.5,612.056,0,1.044,
Trades,Data,Order,Stocks,USD,TSM,"2025-03-03, 14:30:46",5,173.88,172.97,-869.4,-2.5,871.9,0,-4.55,O
Trades,Data,Order,Stocks,USD,TSM,"2025-04-11, 09:30:01",0.0857,155.96,157.08,-13.365772,-2.5,15.865772,0,0.096,O;R
Trades,Data,Order,Stocks,USD,TSM,"2025-05-12, 00:23:44",5,180.62,186.98,-903.1,-2.5,905.6,0,31.8,O
Trades,Data,Order,Stocks,USD,TSM,"2025-07-11, 09:30:01",0.0803,230.95,230.4,-18.545285,-2.5,21.045285,0,-0.0442,O;R
Trades,Data,Order,Stocks,USD,TSM,"2025-10-13, 09:32:05",0.0663,295.76,302.89,-19.608888,-2.5,22.108888,0,0.4727,O;R
Trades,Data,Order,Stocks,USD,TSM,"2025-11-04, 15:26:58",1,296.22,294.05,-296.22,-2.5,298.72,0,-2.17,O
Trades,Data,Order,Stocks,USD,TSM,"2025-11-07, 11:56:58",1.5,277.906666667,286.5,-416.86,-2.5,419.36,0,12.89,O;P
Trades,Data,Order,Stocks,USD,TSM,"2025-12-12, 10:33:09",3,296.98,292.04,-890.94,-2.5,893.44,0,-14.82,O
Trades,Data,Order,Stocks,USD,TSM,"2025-12-17, 13:40:03",2,276.2,276.96,-552.4,-2.5,554.9,0,1.52,O
Trades,SubTotal,,Stocks,USD,TSM,,17.7323,,,-3980.439945,-22.5,4002.939945,0,25.1945,
Trades,Data,Order,Stocks,USD,UNH,"2025-05-14, 15:16:50",2,310.71,308.01,-621.42,-2.5,623.92,0,-5.4,O
Trades,Data,Order,Stocks,USD,UNH,"2025-06-25, 09:32:11",0.0109,302.77,302.02,-3.300193,-2.5,5.800193,0,-0.0082,O;R
Trades,Data,Order,Stocks,USD,UNH,"2025-07-24, 15:00:17",2,279.98,278.58,-559.96,-2.5,562.46,0,-2.8,O
Trades,Data,Order,Stocks,USD,UNH,"2025-07-29, 13:54:41",1,267.5,261.07,-267.5,-2.5,270,0,-6.43,O
Trades,Data,Order,Stocks,USD,UNH,"2025-09-24, 09:31:04",0.0235,351.78,351.81,-8.26683,-2.5,10.76683,0,0.0007,O;R
Trades,Data,Order,Stocks,USD,UNH,"2025-12-17, 09:31:03",0.025,333.43,331.63,-8.33575,-2.5,10.83575,0,-0.045,O;R
Trades,SubTotal,,Stocks,USD,UNH,,5.0594,,,-1468.782773,-15,1483.782773,0,-14.6825,
Trades,Data,Order,Stocks,USD,VRT,"2025-12-11, 11:37:07",5,170.31,178.66,-851.55,-2.5,854.05,0,41.75,O
Trades,Data,Order,Stocks,USD,VRT,"2025-12-12, 10:35:17",5,165.37,161.27,-826.85,-2.5,829.35,0,-20.5,O
Trades,Data,Order,Stocks,USD,VRT,"2025-12-17, 12:29:34",2,150.755,149.83,-301.51,-2.5,304.01,0,-1.85,O
Trades,SubTotal,,Stocks,USD,VRT,,12,,,-1979.91,-7.5,1987.41,0,19.4,
Trades,Data,Order,Stocks,USD,VTI,"2025-04-01, 11:14:30",0.0249,275.93,275.77,-6.870657,-2.5,9.370657,0,-0.004,O;R
Trades,Data,Order,Stocks,USD,VTI,"2025-07-03, 09:33:12",0.0223,306.87,308.03,-6.843201,-2.5,9.343201,0,0.0259,O;R
Trades,Data,Order,Stocks,USD,VTI,"2025-10-02, 09:31:08",0.0206,330.17,329.79,-6.801502,-2.5,9.301502,0,-0.0078,O;R
Trades,Data,Order,Stocks,USD,VTI,"2025-12-12, 10:34:54",-10.0678,337.450067343,335.99,3397.379788,-2.5,-2506.93536,887.944428,14.6997,C;P
Trades,SubTotal,,Stocks,USD,VTI,,-10,,,3376.864428,-10,-2478.92,887.944428,14.7138,
Trades,Data,Order,Stocks,USD,ZIM,"2025-04-04, 09:34:14",13.2719,12.54,12.52,-166.429626,-2.5,168.929626,0,-0.2654,O;R
Trades,Data,Order,Stocks,USD,ZIM,"2025-06-10, 09:32:02",3.5577,17.32,17.03,-61.619364,-2.5,64.119364,0,-1.0317,O;R
Trades,Data,Order,Stocks,USD,ZIM,"2025-09-10, 09:33:02",0.3876,13.44,13.2,-5.209344,-2.5,7.709344,0,-0.093,O;R
Trades,Data,Order,Stocks,USD,ZIM,"2025-12-09, 09:34:01",1.3333,20.28,19.87,-27.039324,-2.5,29.539324,0,-0.5467,O;R
Trades,SubTotal,,Stocks,USD,ZIM,,18.5505,,,-260.297658,-10,270.297658,0,-1.9368,
Trades,Total,,Stocks,USD,,,,,,-24376.226351,-177.5,27402.575779,2848.849428,69.9636, 
